ch05_07,ch06_07,ch07_13,ch12_15,bt07_11,bt07_13,bt13_15,bt07_08r,bt07_09r,bt07_10r,bt07_11r,bt07_12r,bt07_13r,bt07_14r,bt07_15r,bt07_16r,bt11_15r,bt13_14r,bt13_15r,num
0.141673932,0.08597307,0.053630641,0.563352041,8.63044,6.53689,1.32238,1.391878663,1.322700262,1.282240134,1.150414186,1.297958751,1.143831692,1.144095991,1.153495804,1.232087747,1.002678703,1.000231064,1.008448893,1
0.167772536,0.098392916,0.048302579,0.559944832,4.67118,1.83483,2.09083,1.21400486,1.17883254,1.143022614,1.016333097,1.14310582,1.006352605,1.006125764,1.013690648,1.080879693,0.997400016,0.99977459,1.007291721,0
0.155820091,0.072996799,0.044967964,0.565061538,3.97485,1.51329,1.49363,1.190861183,1.152784388,1.122946569,1.013982753,1.136017269,1.00527776,1.004873153,1.010541868,1.074186908,0.996606564,0.999597518,1.005236471,0
0.170505367,0.081059928,0.04484866,0.571917702,3.96499,1.19427,2.00274,1.185542063,1.151874745,1.126368897,1.013942715,1.134340749,1.004159076,1.00361307,1.011211868,1.074556855,0.997306705,0.999456256,1.007023581,0
0.174596866,0.092266636,0.044470536,0.563911364,3.807,1.26349,1.82694,1.190481377,1.156226295,1.125687639,1.013396151,1.13635874,1.004406556,1.004203669,1.010847318,1.073255985,0.99748486,0.999798004,1.006412506,0
0.172043603,0.094968069,0.045929636,0.56366177,4.39136,2.04097,1.71274,1.193348563,1.151955054,1.122848729,1.015446471,1.139095576,1.007120183,1.007532762,1.013174009,1.077595607,0.997762105,1.000409663,1.006011027,0
0.230063597,0.126022098,0.044101871,0.581444103,4.44672,1.93023,1.66745,1.171059273,1.138040993,1.1147761,1.015722004,1.131099395,1.006764414,1.007008198,1.012682033,1.072348068,0.997007084,1.000242147,1.005877859,0
0.179728773,0.103480203,0.046827698,0.564447512,5.34788,2.78913,1.8466,1.199715777,1.15292638,1.125289803,1.018858303,1.14158771,1.009747397,1.009399361,1.01630609,1.080568413,0.997495026,0.999655324,1.006495379,0
0.156725502,0.085209982,0.042867113,0.576879197,4.19583,1.63202,1.52634,1.169364827,1.134720608,1.112330229,1.014865815,1.130430442,1.005730192,1.006132347,1.01114908,1.07126576,0.996337708,1.000399864,1.005388014,0
0.176166126,0.087303567,0.042294718,0.574446629,3.60193,1.72325,1.08186,1.173077361,1.130995174,1.10345888,1.012759091,1.129635004,1.006063902,1.004968515,1.009908553,1.069841195,0.997185375,0.998911215,1.003821479,0
0.132379793,0.060864273,0.042328288,0.588788136,3.85965,0.89387,2.38747,1.164823952,1.130369505,1.112168575,1.013658462,1.126868295,1.003130358,1.003557579,1.011588233,1.072442536,0.997957666,1.000425888,1.008431482,0
0.209522111,0.115905849,0.044089379,0.564543233,4.7509,2.41582,1.63882,1.195723375,1.149005147,1.119657082,1.016834102,1.137698853,1.008489851,1.0077759,1.014331651,1.075599946,0.997538979,0.999292059,1.005792622,0
0.153771447,0.085788281,0.041020179,0.565503055,3.70599,1.29767,1.66814,1.183716418,1.138830862,1.109134976,1.013171188,1.132140258,1.004572814,1.005078967,1.010512913,1.070578008,0.997376282,1.000503849,1.005913059,0
0.18152145,0.088262723,0.040454888,0.565491631,3.8247,1.51224,1.4511,1.190210935,1.142011879,1.110336643,1.013629081,1.13142452,1.005344731,1.004347839,1.010527365,1.069422306,0.996939989,0.999008407,1.005155082,0
0.183673469,0.098330241,0.037984014,0.567506548,3.81766,1.73013,1.15411,1.172059535,1.129540025,1.100194465,1.013718253,1.127850068,1.006170704,1.006234406,1.010329486,1.065985013,0.996657092,1.000063311,1.004133277,0
0.18156261,0.093709734,0.036502249,0.566626508,3.20125,1.26572,1.12988,1.178726202,1.132231666,1.097413305,1.011523021,1.125494897,1.004524485,1.004858793,1.008598119,1.062455269,0.997108418,1.000332802,1.004055286,0
0.114531794,0.096206707,0.081287411,0.581143252,17.23184,14.88018,2.10178,1.220753403,1.170325492,1.143763426,1.030098598,1.160571586,1.020300585,1.022642281,1.033413213,1.100560061,1.003217765,1.002295104,1.01285173,0
0.127103256,0.079691724,0.062341053,0.58182591,11.40728,8.91327,1.92895,1.202155027,1.154208042,1.127673847,1.025219148,1.149857384,1.014804986,1.016059803,1.02494673,1.089024896,0.999734283,1.001236511,1.009993787,0
0.124777657,0.073008203,0.046648577,0.562878016,4.34197,1.63665,2.029,1.202104661,1.168323516,1.135959691,1.015226248,1.140046774,1.005685403,1.005861788,1.012824141,1.077725516,0.997633919,1.000175388,1.007098382,0
0.136769973,0.071909986,0.044579629,0.570093418,3.71158,1.16246,2.01747,1.187236597,1.155481201,1.127995286,1.013049109,1.13468259,1.004050654,1.004022946,1.011159085,1.073234441,0.998134321,0.999972403,1.007079753,0
0.142584196,0.076995466,0.044483092,0.582606599,4.03517,1.44276,1.9117,1.171281053,1.136875689,1.117311261,1.014215485,1.130714015,1.005036695,1.003752262,1.011789143,1.07317199,0.997607666,0.998722004,1.006718609,0
0.15754177,0.078048216,0.043778846,0.563295311,3.45707,0.9987,1.74781,1.189463479,1.14843218,1.118741681,1.012167152,1.135142197,1.003484772,1.002190131,1.009642224,1.072329469,0.997505424,0.998709855,1.006136069,0
0.118220998,0.059858733,0.042383696,0.57333832,3.06527,0.36295,1.94213,1.178636129,1.14405061,1.118709081,1.010802811,1.129630146,1.001267063,1.00230576,1.008101997,1.07001797,0.997328051,1.001037382,1.006826284,0
0.129026382,0.063754212,0.042327764,0.563649558,3.21748,0.80574,1.63988,1.182355894,1.146232974,1.117306106,1.011358013,1.132925232,1.002820328,1.002009889,1.008609814,1.070585437,0.997282664,0.99919184,1.005773203,0
0.166146266,0.091666905,0.044837618,0.567543388,4.54082,2.07316,1.72922,1.187061263,1.145414381,1.11871035,1.016031097,1.136897764,1.007255956,1.006950013,1.013389172,1.075427093,0.99739976,0.999696262,1.006089035,0
0.198474714,0.107832719,0.04210845,0.583615041,3.82869,1.55419,1.59725,1.164661071,1.130780016,1.108425213,1.013575862,1.127527816,1.005466795,1.006129971,1.011147682,1.06817395,0.997604344,1.000659571,1.00565,0
0.173047148,0.077415829,0.042781645,0.574587745,3.5226,1.42905,1.44491,1.181081419,1.137364109,1.111247988,1.012448524,1.130451111,1.005013035,1.004153892,1.010133067,1.071758374,0.997713012,0.999145143,1.005094493,0
0.134892086,0.063282707,0.040130185,0.562600188,3.39503,1.04845,1.29296,1.178456665,1.137194512,1.10719544,1.012079484,1.130638504,1.003699488,1.003506437,1.008299601,1.067640625,0.996265231,0.999807662,1.004583158,0
0.137803622,0.095402508,0.043413319,0.571998402,4.89426,2.19531,1.77808,1.198254227,1.149533343,1.118519764,1.017376809,1.134481002,1.007720351,1.007857022,1.014061335,1.075807354,0.996741155,1.000135624,1.006292405,0
0.13067985,0.070850521,0.042108543,0.571207677,4.2305,1.82105,1.53757,1.194648579,1.145630248,1.114150383,1.015030757,1.132031522,1.006415182,1.006808662,1.011896159,1.072570159,0.99691182,1.000390971,1.00544604,0
0.168846865,0.101308119,0.038949423,0.567678783,3.85915,1.64773,1.3409,1.175239435,1.130250444,1.102987248,1.013823344,1.129148388,1.005855728,1.005512717,1.010671894,1.066777206,0.99689152,0.999658986,1.004788128,0
0.155739281,0.078830994,0.036594032,0.565058883,3.08043,0.87365,0.95818,1.164916098,1.122644209,1.094439429,1.011070298,1.124783852,1.003114977,1.002626546,1.006553733,1.062485536,0.995532887,0.999513086,1.003428078,0
0.162449354,0.086002599,0.037168267,0.567084585,3.65726,1.54155,1.15059,1.169410949,1.12612776,1.097052826,1.013164446,1.126713012,1.005506929,1.005606438,1.009656912,1.06357613,0.996538041,1.000098963,1.004127254,0
0.129069126,0.09852605,0.063978739,0.582682741,11.91193,9.61187,1.75913,1.245241799,1.191528801,1.155882373,1.029302147,1.145952858,1.018253965,1.017061323,1.029575202,1.094586775,1.000265282,0.998828738,1.011118285,0
0.171704078,0.122808215,0.056071584,0.56759232,9.36461,6.91603,1.48129,1.252743337,1.205757486,1.169136816,1.034504758,1.169389695,1.025588625,1.026872641,1.038759359,1.105814201,1.004112693,1.001251979,1.012842122,0
0.074259246,0.054407764,0.089107769,0.569149748,21.10634,18.99565,1.30025,1.28278943,1.210896634,1.164400051,1.051096075,1.183048194,1.044541908,1.045339627,1.055506641,1.127682411,1.004196159,1.000763702,1.01049717,1
0.112635162,0.058820585,0.052426937,0.569408058,8.43189,6.37895,1.24523,1.335526923,1.285652112,1.244084708,1.116348059,1.25564706,1.107814766,1.106468849,1.114394634,1.188205686,0.998250165,0.99878507,1.005939502,1
0.115364205,0.065757597,0.056958232,0.567694476,10.33477,8.33964,1.1594,1.247816652,1.188715053,1.139600134,1.043965502,1.151600594,1.037650023,1.035644366,1.042076874,1.098609582,0.99819091,0.998067116,1.004266228,1
0.133842264,0.075596094,0.053444003,0.569282076,9.1063,7.1486,1.16235,1.27581258,1.236385342,1.196366407,1.058816112,1.189135111,1.050865644,1.050247895,1.05988371,1.131826676,1.001008293,0.999412152,1.008581559,1
0.105752084,0.07879567,0.064041411,0.571737264,13.28151,11.43953,1.17282,1.200721556,1.150336247,1.125419915,1.052138255,1.168284768,1.047012105,1.045288394,1.049580572,1.104735217,0.997569062,0.998353685,1.00245314,1
0.127480805,0.057945821,0.0437412,0.574104567,3.59778,1.03167,2.0895,1.183480728,1.150838594,1.124419655,1.012670931,1.13248462,1.00360087,1.004128543,1.010973949,1.071267846,0.998324252,1.000525781,1.007346626,0
0.134549472,0.075064442,0.044528055,0.565332917,3.63882,1.25777,1.85248,1.193332469,1.15870294,1.127776885,1.012794526,1.135987137,1.004385752,1.00427779,1.010915724,1.073442878,0.998144932,0.99989251,1.006501458,0
0.11615751,0.060982693,0.043516886,0.574752123,3.30025,0.81265,1.80138,1.177753913,1.143363832,1.11883886,1.011612989,1.130787597,1.002834756,1.002738495,1.009176146,1.071367494,0.997591131,0.999904012,1.006323464,0
0.143131179,0.0708278,0.042983705,0.572878134,3.35083,0.676,1.82045,1.177480216,1.143183715,1.11842828,1.011808055,1.130675766,1.002359925,1.001681984,1.008770882,1.070894861,0.996998271,0.999323655,1.006395863,0
0.152046784,0.067251462,0.043590812,0.563000462,3.55748,1.1633,1.63105,1.188404376,1.147840936,1.118570168,1.012536273,1.135083928,1.004065079,1.003008091,1.009820655,1.072248404,0.997318004,0.998947292,1.005732274,0
0.131926121,0.058110315,0.041308813,0.567518968,2.87943,0.61777,1.4711,1.179242312,1.142347242,1.113366853,1.010179628,1.129750878,1.002166674,1.001305047,1.007364185,1.068936036,0.997212929,0.999140236,1.005186274,0
0.106797336,0.051828119,0.04147035,0.591742428,3.52265,0.84529,2.07359,1.160315157,1.125290989,1.106730771,1.012481982,1.124109493,1.002967011,1.003049925,1.010320534,1.069229349,0.997865199,1.000082669,1.00733177,0
0.09629273,0.048146365,0.038537132,0.563106381,2.29754,-0.14068,1.56634,1.178222094,1.137001062,1.105293477,1.008163046,1.127080036,0.999504464,0.999060737,1.005049657,1.064428127,0.99691182,0.999556053,1.005547942,0
0.164562975,0.089915852,0.039791591,0.566340442,3.53439,1.22321,1.36598,1.1892413,1.140384572,1.107922403,1.012599744,1.129615771,1.004324986,1.003971496,1.009199204,1.067898436,0.996641773,0.999648032,1.004853228,0
0.156450996,0.078225498,0.03923192,0.567519986,3.52366,1.27615,1.40757,1.185573636,1.137810461,1.106184078,1.01258482,1.128882732,1.0045215,1.00325982,1.00955629,1.066497965,0.99700911,0.998743999,1.005012128,0
0.134221169,0.073211547,0.03904423,0.572522722,3.52202,1.09948,1.55594,1.18676968,1.137571073,1.105785499,1.012581569,1.127072155,1.00389393,1.003899121,1.009456574,1.066571399,0.996913834,1.000005171,1.005541068,0
0.129630893,0.076755134,0.039618386,0.566368311,3.27365,1.16442,1.58874,1.180989853,1.135106363,1.106309669,1.011664254,1.129937528,1.004117966,1.003452335,1.009791552,1.06865117,0.998148889,0.999337099,1.005650318,0
0.096080635,0.048946739,0.038028491,0.566452683,3.19634,0.98322,1.29335,1.188392224,1.137285237,1.102304454,1.011439581,1.127040967,1.003491254,1.003345005,1.008121026,1.065461506,0.996718978,0.999854259,1.004613664,0
0.16056022,0.098657484,0.036701195,0.571799014,3.24824,1.25199,1.37197,1.175933081,1.128119773,1.096204557,1.011685877,1.124665523,1.004472046,1.002816405,1.009418812,1.063197965,0.997759121,0.99835173,1.004924742,0
0.15707672,0.066137566,0.034833844,0.569552903,2.65069,0.62655,1.03667,1.173642215,1.126897312,1.093010362,1.009564032,1.121044684,1.002244283,1.002291063,1.005979807,1.060285734,0.99644973,1.000046675,1.00372716,0
0.060772115,0.046351613,0.058091693,0.561244017,8.00409,5.45278,1.86991,1.275053655,1.22092024,1.180442004,1.032243877,1.156208198,1.021690013,1.02268529,1.037271274,1.109965561,1.004870357,1.000974148,1.015250478,0
0.171899489,0.115020982,0.052012359,0.573925565,8.54225,6.26679,1.19228,1.200525299,1.145371752,1.109876259,1.013369684,1.120446887,1.00453943,1.003780755,1.010085283,1.071066499,0.996758932,0.999244753,1.005520792,0
0.135640222,0.067820111,0.042652871,0.564466598,3.51489,0.99286,1.64218,1.185601704,1.145133927,1.115767263,1.01241397,1.133361958,1.003475647,1.002565567,1.009277665,1.070302446,0.996902152,0.999093072,1.005781922,0
0.105751626,0.048929857,0.041204099,0.569571462,2.965,0.65033,1.57432,1.186020513,1.150834711,1.116797755,1.010489379,1.129317626,1.002282007,1.001945367,1.007849659,1.066774022,0.997387681,0.999664126,1.005554975,0
0.14272417,0.074464784,0.041718443,0.565873863,3.0679,0.74779,1.55176,1.18100571,1.144302554,1.114758374,1.010842724,1.131208591,1.002621382,1.002360378,1.008105174,1.06995338,0.997291814,0.999739679,1.005469455,0
0.130633573,0.062206463,0.042024485,0.573766134,3.37616,1.26259,1.38155,1.176984863,1.135233575,1.1090064,1.011947496,1.129469302,1.004434861,1.003917557,1.00933286,1.07004427,0.997416234,0.99948498,1.004876373,0
0.106545385,0.058838496,0.041057503,0.569040107,3.19168,0.71295,1.62307,1.17874803,1.137415489,1.109186207,1.011306989,1.129620122,1.002503743,1.002807134,1.008250679,1.068201025,0.996977861,1.000302634,1.005732584,0
0.14427552,0.077567484,0.042231357,0.571585959,3.68232,1.45952,1.45403,1.182948962,1.13833728,1.111310654,1.01304256,1.131017224,1.005129152,1.004727831,1.010291599,1.071129758,0.997284456,0.999600727,1.005136103,0
0.139048715,0.084707838,0.041564087,0.571945375,3.67288,1.60541,1.23673,1.179579944,1.134890805,1.105079524,1.013039054,1.129949729,1.005657823,1.004806032,1.010060183,1.068961681,0.997059471,0.999153001,1.004377592,0
0.13037583,0.060842054,0.038716616,0.58311289,2.77384,0.51812,1.44687,1.158568818,1.12273164,1.101127384,1.009880363,1.121713221,1.001830823,1.001674023,1.006979148,1.062657089,0.997127169,0.999843487,1.005138917,0
0.087221234,0.046175947,0.039057313,0.563118982,2.67138,0.43853,1.38392,1.180745735,1.138351288,1.106905886,1.009499923,1.128329113,1.001547209,1.000099174,1.006461463,1.06545991,0.996990134,0.998554203,1.004906663,0
0.11094931,0.04680674,0.038666708,0.567218441,2.63284,0.3456,1.46098,1.187998045,1.138937986,1.105753637,1.009371431,1.126568992,1.001220208,1.000205066,1.006411553,1.064645986,0.997067603,0.998986096,1.005185019,0
0.113114175,0.065394132,0.038665923,0.56344041,3.16368,1.03332,1.22776,1.173745885,1.12904702,1.100210385,1.011299144,1.12863655,1.003662655,1.003368071,1.008049542,1.065739208,0.996786705,0.999706491,1.004370878,0
0.142403922,0.073905833,0.038067659,0.568741363,2.96954,0.84159,1.33806,1.184453985,1.135540283,1.103281224,1.010614577,1.126145548,1.002985542,1.001643945,1.007769191,1.065626324,0.997184499,0.998662397,1.00476941,0
0.148176292,0.085486322,0.036998198,0.571202222,3.16053,1.07226,1.23978,1.171295163,1.125788328,1.097391321,1.01135089,1.124414588,1.003822303,1.003111647,1.008278353,1.062261062,0.996961947,0.99929205,1.004439083,0
0.179841578,0.088910443,0.035628664,0.566748659,3.18949,1.10489,1.06872,1.177863942,1.128823813,1.093559958,1.011510603,1.123977209,1.003957681,1.002125057,1.007815723,1.058481425,0.996347166,0.9981746,1.003842832,0
0.140770361,0.065284805,0.03494887,0.566261413,2.26366,0.35819,0.84477,1.160980767,1.118436813,1.089041626,1.00814813,1.121134502,1.001280536,1.000517947,1.004313631,1.058910445,0.996196492,0.999238387,1.003029216,0
0.125370761,0.058098645,0.0420042,0.579401129,3.08531,0.61765,1.72922,1.172445657,1.137138969,1.112889537,1.010892505,1.127192789,1.002161744,1.001654008,1.008263942,1.068530253,0.99739976,0.999493359,1.006089035,0
0.103557104,0.039450325,0.039759285,0.572835221,2.3511,0.04162,1.47375,1.170724296,1.132022346,1.105069574,1.008325803,1.125214797,1.000146191,1.00097085,1.00535045,1.064891259,0.997049214,1.000824539,1.005203499,0
0.120780727,0.061195568,0.040944325,0.57565661,3.1952,1.00719,1.35914,1.174437432,1.132992246,1.106178453,1.01133075,1.127185638,1.003544176,1.002969567,1.008366836,1.068336088,0.997069293,0.99942742,1.004805628,0
0.130072015,0.072967228,0.041691852,0.573991466,3.78222,1.51238,1.46478,1.17897592,1.135965149,1.109562708,1.013424523,1.129838515,1.005325104,1.004764472,1.010536953,1.069583265,0.997150681,0.999442337,1.005184242,0
0.114416476,0.071076902,0.038686157,0.576603413,2.3189,0.37457,1.36981,1.162327396,1.12416254,1.097717024,1.008244768,1.123284593,1.001322627,1.00156842,1.006189439,1.062294285,0.997961478,1.000245469,1.004860383,0
0.121890132,0.068458841,0.040266949,0.57621953,3.28043,1.33857,0.97635,1.164497984,1.123453708,1.097325046,1.011669368,1.12595342,1.004728985,1.004355567,1.008206604,1.065655925,0.996577178,0.99962834,1.00346125,0
0.102713628,0.0463868,0.039800975,0.569542333,2.60171,0.38551,1.45171,1.173761745,1.132996955,1.105047183,1.00922705,1.127018619,1.001356562,1.001197635,1.006498143,1.066595137,0.997296042,0.999841289,1.005134616,0
0.122593685,0.069580199,0.03999894,0.566896314,2.99751,0.67278,1.53538,1.175034147,1.140260596,1.112465814,1.010645712,1.128948462,1.002369825,1.001093978,1.007820397,1.066595137,0.997204446,0.99872717,1.005437686,0
0.113797027,0.060346909,0.038818589,0.566430421,2.8946,0.37733,1.45457,1.172712852,1.137202382,1.108381774,1.010308402,1.127040157,1.001331828,1.001671803,1.006499262,1.064795948,0.996229725,1.000339523,1.005160561,0
0.140628139,0.080358937,0.040120256,0.568385209,3.4228,1.22289,1.34504,1.186862555,1.138902009,1.107566943,1.012184486,1.129203207,1.004319418,1.00362546,1.009113585,1.067800665,0.996966066,0.999309026,1.004773548,0
0.133211807,0.06310033,0.0388093,0.578287454,2.96839,0.95054,1.02218,1.163142755,1.120053899,1.093243304,1.010587448,1.123105454,1.003366094,1.003368723,1.007011262,1.064044439,0.99646128,1.000002621,1.003632939,0
0.156954416,0.08515612,0.040266949,0.568799381,3.56635,1.33857,1.47377,1.190697543,1.142675154,1.110112158,1.012699378,1.129822652,1.004728985,1.003828947,1.009987616,1.069504201,0.997322243,0.999104198,1.005233879,0
0.12318596,0.067499156,0.039964392,0.569063163,3.67964,1.2815,1.33064,1.190459872,1.140407608,1.107054682,1.013118892,1.128903523,1.004530154,1.003643919,1.009277661,1.068634142,0.99620851,0.999117761,1.004726097,0
0.117222388,0.042795475,0.037204923,0.569589422,2.69308,0.65745,1.2148,1.183048588,1.135024566,1.10044322,1.009640451,1.12420657,1.002336456,1.002856439,1.00668248,1.063044782,0.997070273,1.000518771,1.004335894,0
0.131926121,0.069104159,0.034661212,0.570040394,2.85834,0.80384,1.06347,1.163342207,1.118770041,1.089307554,1.010331345,1.121149423,1.002884028,1.002964633,1.006725221,1.059840416,0.99643075,1.000080373,1.003830146,0
0.22538059,0.142721218,0.086050734,0.559768715,11.5665,9.27406,2.72532,1.189134114,1.140336378,1.113633785,1.011204162,1.120387053,1.003271457,1.002700411,1.012909102,1.077406807,1.001686049,0.999430816,1.009606219,0
0.278600289,0.164097029,0.072045592,0.553501058,9.12429,5.78577,2.79261,1.29009156,1.220925538,1.170060434,1.030968984,1.172958595,1.019417601,1.018439648,1.029062248,1.108497438,0.99815054,0.999040675,1.009460938,0
0.290657333,0.164217538,0.06924552,0.553043065,8.39014,5.4139,2.68701,1.278992148,1.213951594,1.165551174,1.028539717,1.170286209,1.018231233,1.017388495,1.027528795,1.103742546,0.999017129,0.999172351,1.009131091,0
0.318048039,0.168517991,0.068354973,0.555872138,8.59704,5.5891,2.69665,1.281522747,1.215709446,1.167671661,1.029327777,1.169066092,1.018872889,1.018409807,1.028235863,1.10253477,0.998939198,0.999545496,1.009189541,0
0.320492069,0.189381677,0.067645027,0.558217493,8.55034,5.79901,2.55617,1.283666572,1.215912649,1.165016177,1.029219427,1.16779925,1.019632604,1.018353045,1.028533469,1.102747111,0.999333516,0.998745079,1.008729482,0
0.273123938,0.149885088,0.066072179,0.548806493,8.54058,5.411,2.64821,1.256504269,1.195472361,1.157615561,1.02925475,1.16962307,1.018338158,1.017741967,1.02756043,1.102745593,0.998353838,0.999414545,1.009056199,0
0.292784284,0.175155407,0.064773824,0.546796463,8.33801,5.33631,2.63719,1.254910582,1.193375847,1.154420633,1.028614196,1.169290024,1.018126307,1.017616351,1.027329093,1.102000422,0.998750646,0.999499123,1.009038943,0
0.26408911,0.143810902,0.063650021,0.540226823,8.14794,4.81688,2.79263,1.241646417,1.185086332,1.152542859,1.027978618,1.170286627,1.01635328,1.016287759,1.026081521,1.100948023,0.998154536,0.999935533,1.009571712,0
0.289631849,0.174113944,0.067253128,0.539428652,9.65421,6.70901,2.72058,1.240882427,1.186071067,1.157760822,1.03321066,1.176770248,1.022847636,1.021209722,1.032412918,1.106576194,0.9992279,0.998398673,1.009351619,0
0.304780237,0.178234057,0.064174976,0.543550561,9.19348,6.15975,2.35997,1.238022605,1.182957542,1.152061711,1.031741392,1.171004546,1.021046693,1.021038809,1.029346902,1.102129608,0.997679176,0.999992278,1.008129118,0
0.308442512,0.188982238,0.060971693,0.544651364,8.81255,6.51755,1.85718,1.225274634,1.170747788,1.140374229,1.030624655,1.167682952,1.02247005,1.021904727,1.029058966,1.098430284,0.998480835,0.9994471,1.006444116,0
0.344185367,0.203589753,0.06398941,0.527890234,9.40225,6.87671,2.64195,1.23423306,1.183593063,1.154346829,1.032551129,1.178998953,1.023601206,1.024050054,1.032967433,1.105222789,1.000403181,1.000438499,1.00915027,0
0.315512403,0.19261945,0.066128268,0.541443566,9.88376,7.173,3.17171,1.242350021,1.187613619,1.159675548,1.034142631,1.177523163,1.024548659,1.024794164,1.035791936,1.109965561,1.001594853,1.000239623,1.010973884,0
0.322822215,0.186204663,0.059609944,0.532129262,9.39716,6.3595,2.60131,1.226808949,1.176391474,1.148464242,1.032812043,1.173072298,1.0219724,1.022468777,1.031240842,1.100233254,0.998478716,1.000485705,1.009069171,0
0.292852236,0.212408258,0.06655942,0.531137599,10.93777,8.89481,3.27353,1.234548639,1.186691281,1.159954921,1.038037617,1.185609609,1.030714721,1.032499847,1.042498969,1.113579575,1.004297871,1.00173193,1.011433084,0
0.328812166,0.190094533,0.074675615,0.553185551,17.86055,13.82569,4.48295,1.242727711,1.191461658,1.166237163,1.063349364,1.19686769,1.048346276,1.048426822,1.065042062,1.133148974,1.001591855,1.000076832,1.015925831,0
0.220160792,0.139764997,0.083644565,0.568096399,10.7888,8.95957,3.06238,1.245600901,1.183184255,1.131854902,1.01344385,1.118379483,1.003561197,1.003271464,1.013742142,1.074926622,1.000294335,0.999711294,1.010144817,0
0.209843334,0.143839199,0.083592811,0.565987209,11.54167,9.18243,3.44906,1.236277839,1.177134438,1.121521756,1.013626916,1.119903762,1.006786866,1.006359739,1.014521776,1.074109038,1.00088283,0.999575752,1.007682768,0
0.269072257,0.163815341,0.070746989,0.549976326,8.60102,5.25614,2.83365,1.284846859,1.218343566,1.168825656,1.029181158,1.172458621,1.017632696,1.017618426,1.027399156,1.106741382,0.998268525,0.999985978,1.009597235,0
0.284304259,0.16629117,0.070657224,0.543454526,9.31198,6.45335,2.47792,1.260522133,1.199693019,1.164841747,1.031758825,1.176286977,1.021796863,1.020429834,1.030420901,1.108812034,0.998703259,0.998662133,1.008440072,0
0.277178473,0.179042311,0.072721647,0.5420569,10.23915,7.39953,2.43591,1.257057326,1.199795236,1.168297726,1.034964437,1.179948044,1.025025101,1.024068618,1.033539619,1.112593241,0.998623317,0.999066869,1.008306644,0
0.325555658,0.18260629,0.061799815,0.568283955,8.03811,5.12316,2.89125,1.282536925,1.21219728,1.157564456,1.027720836,1.159810138,1.017492274,1.018216682,1.027636844,1.096502874,0.999918273,1.000711955,1.009970169,0
0.253082179,0.145522253,0.061944098,0.542771082,7.8181,4.50894,2.62543,1.238000632,1.182441684,1.150268117,1.026896726,1.167036919,1.015337562,1.014974839,1.02448688,1.099431962,0.997653274,0.999642757,1.009011109,0
0.29700297,0.174601746,0.063654019,0.543186562,8.98042,6.02677,2.34186,1.237728992,1.182013569,1.150823481,1.031008501,1.170448868,1.02059975,1.020319286,1.028835138,1.101250133,0.997892003,0.999725197,1.008069165,0
0.299565983,0.183199145,0.070763057,0.539212704,10.74101,7.51666,3.01514,1.254231818,1.197176458,1.167932421,1.03689223,1.181645996,1.02553474,1.025493006,1.03614768,1.113693243,0.999281941,0.999959305,1.010348688,0
0.320937925,0.185030538,0.068616865,0.569052221,9.20111,7.12071,3.49021,1.287130225,1.218776421,1.163427195,1.031543988,1.169954214,1.024238916,1.027605083,1.036553885,1.111486044,1.004856698,1.003286506,1.012023532,0
0.292461551,0.178166232,0.06724316,0.54133842,9.8586,6.84756,3.00801,1.244616812,1.187756143,1.159161976,1.033948932,1.177152991,1.02333817,1.02399391,1.033938143,1.109418296,0.999989566,1.000640786,1.010358231,0
0.324285821,0.188385694,0.062716459,0.532513053,9.41652,6.621,2.73987,1.23299885,1.182369549,1.152895025,1.032673414,1.176111576,1.022752827,1.024326188,1.032474049,1.103770017,0.999806943,1.001538359,1.009504958,0
0.325570342,0.213878327,0.073012627,0.568308591,11.7364,9.71961,3.16561,1.296444684,1.228832305,1.179813278,1.04047504,1.177536861,1.033288257,1.030372241,1.044613703,1.119218452,1.003977667,0.997177926,1.010960588,0
0.30387585,0.172960783,0.061594169,0.535764861,8.90094,6.23756,2.8074,1.238158453,1.186185568,1.154766257,1.030878911,1.173488665,1.021441072,1.023023839,1.031394227,1.10293331,1.00049988,1.001549543,1.009744228,0
0.326613826,0.18307017,0.058497744,0.528778712,9.06698,6.22853,2.71241,1.223426786,1.175531214,1.147113985,1.031694449,1.173532799,1.021558486,1.021918033,1.031240101,1.101091027,0.99955961,1.00035196,1.009477299,0
0.417227731,0.273391276,0.066853713,0.615020928,14.83004,13.36103,4.74355,1.277250842,1.215968893,1.166530822,1.052818914,1.171118526,1.047339183,1.051964743,1.06524247,1.125653983,1.011800278,1.004416487,1.017094068,0
0.476816219,0.317251736,0.047742558,0.625349775,15.40654,14.43066,3.59932,1.227040095,1.180484542,1.143547618,1.057821815,1.155000512,1.053961633,1.05536695,1.068340647,1.114899627,1.009943859,1.001333367,1.013642825,0
0.12330391,0.08361381,0.093292336,0.552881341,13.44169,9.99266,3.74838,1.252433081,1.198260993,1.137718301,1.011511318,1.122719896,1.002941561,1.00163059,1.010142505,1.075657452,0.998646765,0.998692874,1.007179824,0
0.256676076,0.177362544,0.083444941,0.559181604,12.02838,9.18178,2.9251,1.230354671,1.166701923,1.110749892,1.00936588,1.116897757,1.001874934,1.001502937,1.007930338,1.068151868,0.998577779,0.999628699,1.006044071,0
